Date,Component,Type,Event,Event ID
2025-02-11 04:16:12,sfp_sorbs,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1315
2025-02-11 04:16:12,sfp_sorbs,DEBUG,Checking SORBS blacklist: 111.237.235.18.dnsbl.sorbs.net,1316
2025-02-11 04:16:12,sfp_surbl,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1317
2025-02-11 04:16:12,sfp_surbl,DEBUG,Checking SURBL blacklist: ec2-18-235-237-98.compute-1.amazonaws.com.multi.surbl.org,1318
2025-02-11 04:16:12,sfp_threatcrowd,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1319
2025-02-11 04:16:12,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=ec2-18-235-237-98.compute-1.amazonaws.com (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",1320
2025-02-11 04:16:12,sflib,ERROR,Failed to connect to https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=ec2-18-235-237-98.compute-1.amazonaws.com,1321
2025-02-11 04:16:12,sfp_threatcrowd,STATUS,No ThreatCrowd info found for ec2-18-235-237-98.compute-1.amazonaws.com,1322
2025-02-11 04:16:12,sfp_vxvault,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1323
2025-02-11 04:16:12,sfp_vxvault,DEBUG,Checking maliciousness of ec2-18-235-237-103.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with VXVault.net,1324
2025-02-11 04:16:12,sfp_zoneh,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1325
2025-02-11 04:16:12,sfp_uceprotect,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",1326
2025-02-11 04:16:12,sfp_uceprotect,DEBUG,Network size bigger than permitted: 14 > 24,1327
2025-02-11 04:16:12,sfp_abusech,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1328
2025-02-11 04:16:12,sfp_abusech,DEBUG,Checking maliciousness of ec2-18-235-237-98.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with Abuse.ch URL Haus,1329
2025-02-11 04:16:12,sfp_sorbs,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",1330
2025-02-11 04:16:12,sfp_sorbs,DEBUG,Network size bigger than permitted: 14 > 24,1331
2025-02-11 04:16:12,sfp_surbl,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1332
2025-02-11 04:16:12,sfp_surbl,DEBUG,Checking SURBL blacklist: ec2-18-235-237-103.compute-1.amazonaws.com.multi.surbl.org,1333
2025-02-11 04:16:15,sfp_threatcrowd,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1334
2025-02-11 04:16:15,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=ec2-18-235-237-103.compute-1.amazonaws.com (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",1335
2025-02-11 04:16:15,sflib,ERROR,Failed to connect to https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=ec2-18-235-237-103.compute-1.amazonaws.com,1336
2025-02-11 04:16:15,sfp_threatcrowd,STATUS,No ThreatCrowd info found for ec2-18-235-237-103.compute-1.amazonaws.com,1337
2025-02-11 04:16:15,sfp_vxvault,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1338
2025-02-11 04:16:15,sfp_vxvault,DEBUG,Checking maliciousness of ec2-18-235-237-106.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with VXVault.net,1339
2025-02-11 04:16:15,sfp_zoneh,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1340
2025-02-11 04:16:15,sfp_abusech,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1341
2025-02-11 04:16:15,sfp_abusech,DEBUG,Checking maliciousness of ec2-18-235-237-103.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with Abuse.ch URL Haus,1342
2025-02-11 04:16:15,sfp_dnsresolve,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1343
2025-02-11 04:16:20,sflib,ERROR,Failed to connect to http://ec2-18-235-237-98.compute-1.amazonaws.com/,1344
2025-02-11 04:16:20,sfp_abusech,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1345
2025-02-11 04:16:20,sfp_abusech,DEBUG,Checking maliciousness of ec2-18-235-237-106.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with Abuse.ch URL Haus,1346
2025-02-11 04:16:20,sfp_threatcrowd,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1347
2025-02-11 04:16:20,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=ec2-18-235-237-106.compute-1.amazonaws.com (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",1348
2025-02-11 04:16:21,sfp_dnsresolve,DEBUG,Found host: ec2-18-235-237-111.compute-1.amazonaws.com,1349
2025-02-11 04:16:21,sfp_dnsresolve,DEBUG,"Skipping domain, amazonaws.com, already processed.",1350
2025-02-11 04:16:21,sfp_dnsresolve,DEBUG,Found host: 18.235.237.111,1351
2025-02-11 04:16:21,sfp_subdomain_takeover,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1352
2025-02-11 04:16:21,sflib,STATUS,"Fetching (GET): https://ec2-18-235-237-103.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1353
2025-02-11 04:16:21,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_INTERNET_NAME,1354
2025-02-11 04:16:23,sfp_openphish,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1355
2025-02-11 04:16:23,sfp_openphish,DEBUG,Checking maliciousness of ec2-18-235-237-111.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with OpenPhish,1356
2025-02-11 04:16:23,sfp_opendns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1357
2025-02-11 04:16:23,sfp_opendns,DEBUG,ec2-18-235-237-111.compute-1.amazonaws.com found in OpenDNS Blocklist: <dns.resolver.Answer object at 0x7fa2b1979d50>,1358
2025-02-11 04:16:23,sfp_dns_for_family,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1359
2025-02-11 04:16:23,sfp_cloudflaredns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1360
2025-02-11 04:16:26,sflib,ERROR,Failed to connect to https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=ec2-18-235-237-106.compute-1.amazonaws.com,1361
2025-02-11 04:16:26,sfp_threatcrowd,STATUS,No ThreatCrowd info found for ec2-18-235-237-106.compute-1.amazonaws.com,1362
2025-02-11 04:16:26,sfp_comodo,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1363
2025-02-11 04:16:26,sfp_comodo,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7fa2b19ceb10>,1364
2025-02-11 04:16:26,sfp_opennic,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1365
2025-02-11 04:16:26,sfp_quad9,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1366
2025-02-11 04:16:26,sfp_quad9,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7fa2b19ce450>,1367
2025-02-11 04:16:26,sfp_yandexdns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1368
2025-02-11 04:16:28,sfp_cloudflaredns,DEBUG,Unable to resolve ec2-18-235-237-111.compute-1.amazonaws.com,1369
2025-02-11 04:16:28,sfp_yandexdns,DEBUG,ec2-18-235-237-111.compute-1.amazonaws.com found in Yandex Blocklist: <dns.resolver.Answer object at 0x7fa2b19cddd0>,1370
2025-02-11 04:16:28,sfp_duckduckgo,DEBUG,"Skipping amazonaws.com, already checked.",1371
2025-02-11 04:16:28,sfp_cleanbrowsing,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1372
2025-02-11 04:16:33,sfp_cloudflaredns,DEBUG,Unable to resolve ec2-18-235-237-111.compute-1.amazonaws.com,1373
2025-02-11 04:16:33,sfp_stevenblack_hosts,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1374
2025-02-11 04:16:33,sfp_stevenblack_hosts,DEBUG,Checking maliciousness of ec2-18-235-237-111.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with Steven Black Hosts blocklist,1375
2025-02-11 04:16:33,sfp_adguard_dns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1376
2025-02-11 04:16:36,sflib,ERROR,Failed to connect to https://ec2-18-235-237-103.compute-1.amazonaws.com/,1377
2025-02-11 04:16:36,sflib,STATUS,"Fetching (GET): http://ec2-18-235-237-103.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1378
2025-02-11 04:16:38,sfp_vxvault,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1379
2025-02-11 04:16:38,sfp_vxvault,DEBUG,Checking maliciousness of ec2-18-235-237-111.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with VXVault.net,1380
2025-02-11 04:16:38,sfp_zoneh,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1381
2025-02-11 04:16:38,sfp_abusech,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1382
2025-02-11 04:16:38,sfp_abusech,DEBUG,Checking maliciousness of ec2-18-235-237-111.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with Abuse.ch URL Haus,1383
2025-02-11 04:16:38,sfp_surbl,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1384
2025-02-11 04:16:38,sfp_surbl,DEBUG,Checking SURBL blacklist: ec2-18-235-237-106.compute-1.amazonaws.com.multi.surbl.org,1385
2025-02-11 04:16:39,sfp_dnsresolve,DEBUG,"Received event, RAW_RIR_DATA, from sfp_robtex",1386
2025-02-11 04:16:39,sfp_threatcrowd,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1387
2025-02-11 04:16:39,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=ec2-18-235-237-111.compute-1.amazonaws.com (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",1388
2025-02-11 04:16:39,sflib,ERROR,Failed to connect to https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=ec2-18-235-237-111.compute-1.amazonaws.com,1389
2025-02-11 04:16:39,sfp_threatcrowd,STATUS,No ThreatCrowd info found for ec2-18-235-237-111.compute-1.amazonaws.com,1390
2025-02-11 04:16:39,sfp_dnsresolve,DEBUG,"Received event, RAW_RIR_DATA, from sfp_bgpview",1391
2025-02-11 04:16:39,sfp_dnsresolve,DEBUG,"Received event, RAW_RIR_DATA, from sfp_bgpview",1392
2025-02-11 04:16:39,sfp_dnsresolve,DEBUG,"Received event, SEARCH_ENGINE_WEB_CONTENT, from sfp_duckduckgo",1393
2025-02-11 04:16:46,sflib,ERROR,Failed to connect to http://ec2-18-235-237-103.compute-1.amazonaws.com/,1394
2025-02-11 04:16:46,sflib,STATUS,"Fetching (GET): https://ec2-18-235-237-103.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1395
2025-02-11 04:16:48,sfp_surbl,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1396
2025-02-11 04:16:48,sfp_surbl,DEBUG,Checking SURBL blacklist: ec2-18-235-237-111.compute-1.amazonaws.com.multi.surbl.org,1397
2025-02-11 04:17:06,sflib,ERROR,Failed to connect to https://ec2-18-235-237-103.compute-1.amazonaws.com/,1398
2025-02-11 04:17:06,sflib,STATUS,"Fetching (GET): http://ec2-18-235-237-103.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1399
2025-02-11 04:17:21,sflib,ERROR,Failed to connect to http://ec2-18-235-237-103.compute-1.amazonaws.com/,1400
2025-02-11 04:17:21,sfp_subdomain_takeover,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1401
2025-02-11 04:17:21,sflib,STATUS,"Fetching (GET): https://ec2-18-235-237-106.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1402
2025-02-11 04:17:36,sflib,ERROR,Failed to connect to https://ec2-18-235-237-106.compute-1.amazonaws.com/,1403
2025-02-11 04:17:36,sflib,STATUS,"Fetching (GET): http://ec2-18-235-237-106.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1404
2025-02-11 04:17:51,sflib,ERROR,Failed to connect to http://ec2-18-235-237-106.compute-1.amazonaws.com/,1405
2025-02-11 04:17:51,sflib,STATUS,"Fetching (GET): https://ec2-18-235-237-106.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1406
2025-02-11 04:18:07,sflib,ERROR,Failed to connect to https://ec2-18-235-237-106.compute-1.amazonaws.com/,1407
2025-02-11 04:18:07,sflib,STATUS,"Fetching (GET): http://ec2-18-235-237-106.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1408
2025-02-11 04:18:22,sflib,ERROR,Failed to connect to http://ec2-18-235-237-106.compute-1.amazonaws.com/,1409
2025-02-11 04:18:22,sfp_subdomain_takeover,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1410
2025-02-11 04:18:22,sflib,STATUS,"Fetching (GET): https://ec2-18-235-237-111.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1411
2025-02-11 04:18:37,sflib,ERROR,Failed to connect to https://ec2-18-235-237-111.compute-1.amazonaws.com/,1412
2025-02-11 04:18:37,sflib,STATUS,"Fetching (GET): http://ec2-18-235-237-111.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1413
2025-02-11 04:18:52,sflib,ERROR,Failed to connect to http://ec2-18-235-237-111.compute-1.amazonaws.com/,1414
2025-02-11 04:18:52,sflib,STATUS,"Fetching (GET): https://ec2-18-235-237-111.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1415
2025-02-11 04:19:12,sflib,ERROR,Failed to connect to https://ec2-18-235-237-111.compute-1.amazonaws.com/,1416
2025-02-11 04:19:12,sflib,STATUS,"Fetching (GET): http://ec2-18-235-237-111.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1417
2025-02-11 04:19:27,sflib,ERROR,Failed to connect to http://ec2-18-235-237-111.compute-1.amazonaws.com/,1418
2025-02-11 04:19:28,sflib,STATUS,Running 37 correlation rules.,1419
2025-02-11 04:19:29,sflib,STATUS,Scan [06CE3E7A] completed.,1420
